,time,master,worker
0,1673455172677.8628,222.783859,6350.600837
1,1673455157648.9524,202.838031,5367.449758
2,1673455142619.7874,246.735729,6735.901866
3,1673455127585.549,181.556547,5242.230095
4,1673455112551.0908,250.117545,5945.733124
5,1673455097526.9304,199.585272,5482.381596
6,1673455082492.46,392.09424,5864.548403
7,1673455067457.8074,221.055643,4752.286015
8,1673455052423.9072,260.556071,6344.559276
9,1673455037389.9697,268.395016,5312.171487
10,1673455022355.179,167.510491,5998.96065
11,1673455007320.0923,160.142051,5421.890604
12,1673454992286.1218,213.975382,5969.55019
13,1673454977251.7908,181.826689,5660.823239
14,1673454962217.435,699.814062,5223.962277
15,1673454947196.202,327.843471,6118.635812
