,time,avg,replicas,for pod
0,1671814765465.219,29.62,1,[29.62]
1,1671814780638.0369,32.84,1,[32.84]
2,1671814795830.31,31.436,1,[31.436]
3,1671814811005.9993,32.312,1,[32.312]
4,1671814826166.6584,56.388000000000005,2,"[30.036, 26.352]"
5,1671814841332.6873,100.196,3,"[30.52, 34.484, 35.192]"
6,1671814856533.9614,101.50800000000001,3,"[30.072, 36.244, 35.192]"
7,1671814871704.898,102.06,3,"[30.3, 36.244, 35.516]"
8,1671814886864.6213,29.96,1,[29.96]
9,1671814902048.9895,32.624,1,[32.624]
10,1671814917222.225,32.052,1,[32.052]
11,1671814932390.851,58.972,2,"[31.14, 27.832]"
12,1671814947572.146,67.7,2,"[30.24, 37.46]"
13,1671814962742.376,97.376,3,"[30.168, 29.888, 37.32]"
14,1671814977915.6353,102.12,3,"[30.396, 34.392, 37.332]"
