,time,observed
0,1672394056588.532,1
1,1672394071754.8335,1
2,1672394086927.2705,2
3,1672394102089.7043,2
4,1672394117261.9868,2
5,1672394132417.9229,3
6,1672394147585.4255,3
7,1672394162750.7004,3
8,1672394177922.9202,3
9,1672394193088.3574,4
10,1672394208251.1606,4
11,1672394223419.4282,1
12,1672394238588.81,1
13,1672394253758.0415,2
14,1672394268930.4219,2
