,time,avg,replicas,for pod
0,1672584057182.888,18.750208,1,[18.750208]
1,1672584072364.1975,9.497653,1,[9.497653]
2,1672584087551.0605,49.945015,1,[49.945015]
3,1672584102740.8958,50.340914,1,[50.340914]
4,1672584117936.077,70.019587,2,"[20.516074, 49.503513]"
5,1672584133116.4302,68.257888,2,"[18.732474, 49.525414]"
6,1672584148302.962,71.516138,2,"[22.360998, 49.15514]"
7,1672584163476.3875,76.45880199999999,2,"[26.684201, 49.774601]"
8,1672584178685.7192,78.562752,2,"[28.816439, 49.746313]"
9,1672584193873.693,124.137153,3,"[48.102219, 27.442367, 48.592567]"
10,1672584209055.5925,111.795088,3,"[47.966109, 19.806582, 44.022397]"
11,1672584224239.0884,50.574281,1,[50.574281]
12,1672584239409.1792,50.461965,1,[50.461965]
13,1672584254622.6653,85.128322,2,"[49.823399, 35.304923]"
14,1672584269794.4368,17.357175,1,[17.357175]
