,time,avg,replicas,for pod
0,1672491122862.2424,67.99600000000001,2,"[30.244, 37.752]"
1,1672491138005.5347,68.216,2,"[30.98, 37.236]"
2,1672491153153.2656,68.268,2,"[30.208, 38.06]"
3,1672491168312.0403,68.804,2,"[30.492, 38.312]"
4,1672491183467.1985,67.74799999999999,2,"[30.14, 37.608]"
5,1672491198621.7993,68.02799999999999,2,"[30.436, 37.592]"
6,1672491213779.1157,69.424,2,"[31.692, 37.732]"
7,1672491228929.9294,68.924,2,"[30.708, 38.216]"
8,1672491244074.2056,68.55199999999999,2,"[30.256, 38.296]"
9,1672491259231.3828,68.52,2,"[30.656, 37.864]"
10,1672491274387.9338,68.472,2,"[30.252, 38.22]"
11,1672491289530.9248,69.69200000000001,2,"[31.288, 38.404]"
12,1672491304689.644,68.072,2,"[30.2, 37.872]"
13,1672491319844.967,69.49199999999999,2,"[31.64, 37.852]"
14,1672491335002.4312,67.968,2,"[30.024, 37.944]"
