,time,avg,replicas,for pod
0,1672491122862.2424,72.726168,2,"[23.183, 49.543168]"
1,1672491138005.5347,74.272549,2,"[24.172445, 50.100104]"
2,1672491153153.2656,67.052828,2,"[17.305437, 49.747391]"
3,1672491168312.0403,65.978537,2,"[16.07307, 49.905467]"
4,1672491183467.1985,63.744369,2,"[14.066061, 49.678308]"
5,1672491198621.7993,69.275098,2,"[19.237545, 50.037553]"
6,1672491213779.1157,69.94196600000001,2,"[20.428972, 49.512994]"
7,1672491228929.9294,66.924627,2,"[16.859962, 50.064665]"
8,1672491244074.2056,66.991999,2,"[17.553307, 49.438692]"
9,1672491259231.3828,72.040738,2,"[21.766477, 50.274261]"
10,1672491274387.9338,74.066467,2,"[23.930702, 50.135765]"
11,1672491289530.9248,75.036102,2,"[25.285084, 49.751018]"
12,1672491304689.644,66.831107,2,"[16.149159, 50.681948]"
13,1672491319844.967,80.409775,2,"[31.248112, 49.161663]"
14,1672491335002.4312,67.494838,2,"[17.247424, 50.247414]"
