,time,avg,replicas,for pod
0,1672743816361.264,132.040094,4,"[18.799603, 46.235996, 42.186365, 24.81813]"
1,1672743831565.4124,118.070757,4,"[17.684125, 40.373409, 42.109896, 17.903327]"
2,1672743846753.436,122.015702,5,"[15.800303, 47.962491, 31.6463, 12.425216, 14.181392]"
3,1672743861935.7917,11.461003,1,[11.461003]
4,1672743877132.075,47.912609,1,[47.912609]
5,1672743892325.8193,50.113402,1,[50.113402]
6,1672743907495.0356,49.38473,1,[49.38473]
7,1672743922682.6155,66.51039399999999,2,"[17.802774, 48.70762]"
8,1672743937864.697,28.059234,1,[28.059234]
9,1672743953049.7756,50.81895,1,[50.81895]
10,1672743968228.8457,98.215318,2,"[49.55308, 48.662238]"
11,1672743983433.1309,71.14974,2,"[24.000238, 47.149502]"
12,1672743998612.9985,77.86943,2,"[30.719928, 47.149502]"
13,1672744013794.5327,100.538584,3,"[17.626103, 39.474148, 43.438333]"
14,1672744028970.2615,50.193604,3,"[0.376166, 6.379105, 43.438333]"
