,time,avg,replicas,for pod
0,1672821928912.7473,246.829718,11,"[6.927791, 32.758714, 19.034523, 20.242526, 41.968265, 13.214834, 47.851983, 11.439142, 19.704997, 26.180868, 7.506075]"
1,1672821944140.8804,290.72192499999994,13,"[13.831517, 9.420954, 48.304732, 17.612669, 31.210044, 21.18311, 29.871628, 12.837399, 29.599165, 21.950467, 24.771378, 20.993188, 9.135674]"
2,1672821959312.6016,44.949005,1,[44.949005]
3,1672821974483.6785,86.440009,2,"[36.749967, 49.690042]"
4,1672821989655.9531,206.834549,6,"[13.98417, 12.855401, 35.210216, 49.753572, 46.667568, 48.363622]"
5,1672822005135.075,283.667396,10,"[47.873763, 13.145769, 16.848422, 13.291011, 48.273858, 13.70471, 11.360815, 44.947318, 42.731495, 31.490235]"
6,1672822020301.9844,48.469164,1,[48.469164]
7,1672822035604.6343,49.61559,1,[49.61559]
8,1672822050831.1357,149.42511,4,"[28.272036, 41.213321, 41.199348, 38.740405]"
9,1672822066034.5757,280.48378199999996,8,"[23.006041, 31.397178, 41.772, 36.985988, 43.18918, 41.199348, 47.605132, 15.328915]"
10,1672822081217.2844,49.027832,1,[49.027832]
11,1672822096419.7712,97.231358,2,"[48.646, 48.585358]"
12,1672822111594.6316,193.003638,5,"[47.075166, 30.482456, 25.349965, 41.836345, 48.259706]"
13,1672822126789.2244,211.62732699999998,7,"[32.803014, 18.087978, 23.556167, 16.052866, 38.479289, 39.264847, 43.383166]"
14,1672822141986.2312,0.406495,1,[0.406495]
