,time,avg,replicas,for pod
0,1672821928912.7473,330.40000000000003,11,"[27.46, 26.4, 33.312, 35.316, 32.144, 28.192, 25.524, 27.788, 37.028, 28.724, 28.512]"
1,1672821944140.8804,397.316,13,"[28.356, 27.84, 26.684, 34.256, 36.976, 33.684, 25.668, 28.528, 33.104, 28.236, 36.856, 28.7, 28.428]"
2,1672821959312.6016,38.06,1,[38.06]
3,1672821974483.6785,65.588,2,"[27.572, 38.016]"
4,1672821989655.9531,170.536,6,"[28.46, 27.896, 27.06, 37.864, 24.072, 25.184]"
5,1672822005135.075,269.548,9,"[26.568, 28.152, 29.112, 25.072, 27.9, 28.084, 36.608, 33.62, 34.432]"
6,1672822020301.9844,31.132,1,[31.132]
7,1672822035604.6343,31.084,1,[31.084]
8,1672822050831.1357,122.744,4,"[29.544, 32.744, 32.084, 28.372]"
9,1672822066034.5757,250.21200000000002,8,"[29.64, 28.608, 32.892, 34.656, 33.744, 32.084, 30.06, 28.528]"
10,1672822081217.2844,30.776,1,[30.776]
11,1672822096419.7712,56.379999999999995,2,"[29.688, 26.692]"
12,1672822111594.6316,145.204,5,"[29.66, 30.016, 29.668, 28.86, 27.0]"
13,1672822126789.2244,219.59200000000004,7,"[34.944, 28.88, 29.52, 29.376, 30.128, 32.468, 34.276]"
14,1672822141986.2312,29.4,1,[29.4]
