,time,master,worker
0,1672477132502.477,369.064414,5324.364711
1,1672477117467.8428,407.100194,5970.608748
2,1672477102433.553,373.760769,5754.746233
3,1672477087399.6484,798.013157,5566.86337
4,1672477072376.54,527.312292,6174.277751
5,1672477057344.4622,375.629748,6909.211922
6,1672477042308.5498,445.362629,5499.969348
7,1672477027277.8464,345.845931,6522.615421
8,1672477012245.4897,562.364262,5801.798855
9,1672476997209.907,433.740935,5627.853292
10,1672476982178.7012,387.144473,6158.190858
11,1672476967144.3486,483.81015,5164.280206
12,1672476952122.5605,769.032705,6141.991725
13,1672476937085.1306,744.506999,5926.163308
14,1672476922050.3691,434.564689,6233.40835
15,1672476907024.405,308.855366,5684.152618
