,time,avg,replicas,for pod
0,1672476907316.066,58.608000000000004,2,"[27.48, 31.128]"
1,1672476922518.8613,178.23999999999998,6,"[28.44, 29.328, 25.44, 32.812, 33.596, 28.624]"
2,1672476937704.6255,115.61200000000001,4,"[29.728, 26.916, 26.156, 32.812]"
3,1672476952893.8489,31.368,1,[31.368]
4,1672476968107.778,57.82,2,"[30.964, 26.856]"
5,1672476983333.9712,174.064,6,"[28.176, 29.356, 29.416, 28.164, 26.66, 32.292]"
6,1672476998579.5833,61.204,2,"[29.664, 31.54]"
7,1672477013764.8645,32.212,1,[32.212]
8,1672477028953.6838,60.632000000000005,2,"[31.196, 29.436]"
9,1672477044145.1177,168.416,6,"[28.34, 30.672, 28.584, 30.368, 25.108, 25.344]"
10,1672477059378.0994,325.188,11,"[34.136, 30.284, 34.452, 25.96, 26.604, 27.42, 27.42, 29.436, 27.736, 34.22, 27.52]"
11,1672477074607.9316,94.848,3,"[30.616, 36.024, 28.208]"
12,1672477089799.2551,32.368,1,[32.368]
13,1672477105065.7422,60.519999999999996,2,"[32.076, 28.444]"
14,1672477120253.3472,170.62800000000001,6,"[30.844, 30.748, 29.784, 25.984, 25.636, 27.632]"
