,time,master,worker
0,1672477132502.477,6301.928,11473.208
1,1672477117467.8428,6273.428,11587.2
2,1672477102433.553,6179.284,11420.592
3,1672477087399.6484,6163.736,11539.436
4,1672477072376.54,6345.948,11708.228
5,1672477057344.4622,6310.248,11687.492
6,1672477042308.5498,6208.144,11287.912
7,1672477027277.8464,6182.068,11584.516
8,1672477012245.4897,6151.34,11312.844
9,1672476997209.907,6324.14,11124.852
10,1672476982178.7012,6227.308,11510.672
11,1672476967144.3486,6200.996,11143.044
12,1672476952122.5605,6159.948,11479.868
13,1672476937085.1306,6335.504,11838.94
14,1672476922050.3691,6148.668,11602.384
15,1672476907024.405,6187.2,11660.68
