,time,master,worker
0,1672483446323.0645,6220.612,11286.044
1,1672483431289.0967,6197.808,11459.2
2,1672483416254.9868,6191.216,11303.656
3,1672483401221.937,6191.86,11496.396
4,1672483386200.2556,6191.856,11351.748
5,1672483371179.2168,6192.564,11485.012
6,1672483356145.1565,6194.364,11250.964
7,1672483341123.432,6189.24,11457.524
8,1672483326097.9524,6188.084,11272.292
9,1672483311062.5774,6184.856,11493.532
10,1672483296027.4,6179.248,11271.804
11,1672483280992.8064,6207.532,11566.944
12,1672483265968.128,6208.072,10858.288
13,1672483250932.1138,6200.144,11584.396
14,1672483235898.0698,6178.032,11312.144
15,1672483220862.653,6152.204,11537.448
