,time,master,worker
0,1672483446323.0645,216.82526,5080.644068
1,1672483431289.0967,195.866323,5927.495361
2,1672483416254.9868,199.113712,5418.826258
3,1672483401221.937,165.389565,5776.961798
4,1672483386200.2556,192.064408,5390.036272
5,1672483371179.2168,159.146925,6186.787217
6,1672483356145.1565,193.905272,5198.778385
7,1672483341123.432,173.767917,5964.989213
8,1672483326097.9524,228.065425,5414.704259
9,1672483311062.5774,205.777382,5964.381452
10,1672483296027.4,255.294695,5109.853055
11,1672483280992.8064,202.369519,6330.26289
12,1672483265968.128,200.512893,5539.971995
13,1672483250932.1138,183.25925,6262.290509
14,1672483235898.0698,634.885698,5652.715815
15,1672483220862.653,886.439943,6687.774007
