,time,avg,replicas,for pod
0,1672483221156.0686,37.2,1,[37.2]
1,1672483236431.3818,37.024,1,[37.024]
2,1672483251658.1357,147.416,5,"[28.38, 37.98, 25.604, 28.332, 27.12]"
3,1672483266887.2136,165.32,5,"[28.808, 37.328, 36.46, 28.232, 34.492]"
4,1672483282122.066,28.328,1,[28.328]
5,1672483297386.124,31.656,1,[31.656]
6,1672483312616.1348,31.96,1,[31.96]
7,1672483327841.0657,56.24,2,"[26.632, 29.608]"
8,1672483343093.0203,67.624,2,"[37.596, 30.028]"
9,1672483358316.5369,66.624,2,"[37.464, 29.16]"
10,1672483373537.0562,67.38,2,"[37.944, 29.436]"
11,1672483388764.4966,91.756,3,"[37.732, 28.92, 25.104]"
12,1672483404017.213,102.468,3,"[37.476, 29.432, 35.56]"
13,1672483419255.7175,103.77600000000001,3,"[37.724, 29.404, 36.648]"
14,1672483434477.0308,104.52799999999999,3,"[37.644, 29.984, 36.9]"
