,time,avg,replicas,for pod
0,1672479548739.2175,230.13189700000004,8,"[21.278624, 47.498552, 47.877801, 15.676095, 17.792899, 11.647075, 20.059117, 48.301734]"
1,1672479563974.0544,13.360541,1,[13.360541]
2,1672479579257.6868,50.475733,1,[50.475733]
3,1672479594513.5261,95.345405,2,"[49.919831, 45.425574]"
4,1672479609793.4011,86.559844,2,"[47.91473, 38.645114]"
5,1672479625032.9211,46.501073,1,[46.501073]
6,1672479640372.501,49.779007,1,[49.779007]
7,1672479655621.7437,49.560776,1,[49.560776]
8,1672479670903.744,157.036579,4,"[50.226063, 32.031136, 26.702435, 48.076945]"
9,1672479686173.0554,153.728922,5,"[43.071087, 38.223477, 12.450683, 11.90673, 48.076945]"
10,1672479701459.423,269.576503,9,"[25.519111, 23.24848, 34.714148, 45.886463, 22.147363, 19.058847, 16.151721, 49.497793, 33.352577]"
11,1672479716693.176,17.230482,1,[17.230482]
12,1672479731946.2622,48.745661,1,[48.745661]
13,1672479747185.5566,51.029161,1,[51.029161]
14,1672479762419.0881,117.133826,3,"[36.215134, 44.973506, 35.945186]"
