,time,master,worker
0,1672479773899.7075,6257.216,11488.108
1,1672479758864.8142,6259.508,11576.824
2,1672479743838.6414,6233.224,11426.996
3,1672479728807.7036,6193.764,11522.62
4,1672479713778.47,6336.172,11653.068
5,1672479698757.645,6315.24,10934.348
6,1672479683735.844,6251.128,11568.888
7,1672479668701.7395,6223.916,11127.008
8,1672479653677.0176,6181.74,11423.324
9,1672479638653.0247,6176.9,11083.452
10,1672479623618.4265,6258.82,11527.296
11,1672479608596.895,6241.184,11174.78
12,1672479593574.417,6225.736,11475.752
13,1672479578541.6206,6203.488,11245.36
14,1672479563512.2512,6360.568,11640.748
15,1672479548490.4873,6329.78,11335.856
