,time,avg,replicas,for pod
0,1672479548739.2175,226.204,8,"[28.108, 32.564, 23.332, 29.304, 28.036, 28.404, 28.412, 28.044]"
1,1672479563974.0544,30.396,1,[30.396]
2,1672479579257.6868,31.24,1,[31.24]
3,1672479594513.5261,59.644,2,"[31.964, 27.68]"
4,1672479609793.4011,60.104,2,"[30.696, 29.408]"
5,1672479625032.9211,35.588,1,[35.588]
6,1672479640372.501,37.752,1,[37.752]
7,1672479655621.7437,36.94,1,[36.94]
8,1672479670903.744,119.196,4,"[37.036, 29.172, 28.04, 24.948]"
9,1672479686173.0554,148.28,5,"[36.608, 29.928, 28.44, 28.356, 24.948]"
10,1672479701459.423,278.304,9,"[28.132, 27.892, 37.364, 35.248, 27.864, 28.636, 29.0, 27.564, 36.604]"
11,1672479716693.176,28.884,1,[28.884]
12,1672479731946.2622,30.932,1,[30.932]
13,1672479747185.5566,30.456,1,[30.456]
14,1672479762419.0881,87.744,3,"[29.556, 29.508, 28.68]"
