,time,avg,replicas,for pod
0,1672487499608.2598,65.824,2,"[38.248, 27.576]"
1,1672487514816.0898,69.184,2,"[38.888, 30.296]"
2,1672487530002.1199,68.7,2,"[38.528, 30.172]"
3,1672487545186.0261,94.416,3,"[38.528, 28.864, 27.024]"
4,1672487560354.4028,127.58,4,"[39.416, 30.668, 29.208, 28.288]"
5,1672487575539.3064,133.17600000000002,4,"[39.416, 35.62, 29.656, 28.484]"
6,1672487590723.6567,132.816,4,"[39.2, 35.812, 29.248, 28.556]"
7,1672487605908.8408,134.356,4,"[39.2, 37.38, 29.3, 28.476]"
8,1672487621085.7012,161.98,5,"[38.452, 37.616, 28.256, 29.336, 28.32]"
9,1672487636265.9668,30.628,1,[30.628]
10,1672487651475.238,31.688,1,[31.688]
11,1672487666657.4465,32.124,1,[32.124]
12,1672487681834.716,32.092,1,[32.092]
13,1672487697019.9143,95.86800000000001,3,"[34.276, 31.612, 29.98]"
14,1672487712242.81,102.948,3,"[36.296, 35.94, 30.712]"
