,time,observed
0,1672487499608.2598,2
1,1672487514816.0898,2
2,1672487530002.1199,4
3,1672487545186.0261,4
4,1672487560354.4028,4
5,1672487575539.3064,4
6,1672487590723.6567,5
7,1672487605908.8408,5
8,1672487621085.7012,5
9,1672487636265.9668,1
10,1672487651475.238,1
11,1672487666657.4465,3
12,1672487681834.716,3
13,1672487697019.9143,3
14,1672487712242.81,3
