,time,avg,replicas,for pod
0,1672628004805.6162,62.376,2,"[27.012, 35.364]"
1,1672628019986.1794,87.788,3,"[27.636, 24.788, 35.364]"
2,1672628035195.7395,94.29599999999999,3,"[28.38, 27.84, 38.076]"
3,1672628050388.4924,36.436,1,[36.436]
4,1672628065573.1506,38.388,1,[38.388]
5,1672628080751.0195,37.576,1,[37.576]
6,1672628095958.5852,64.6,2,"[26.74, 37.86]"
7,1672628111129.0833,100.172,3,"[27.796, 37.448, 34.928]"
8,1672628126307.5024,128.776,4,"[28.284, 28.08, 37.024, 35.388]"
9,1672628141527.567,129.804,4,"[28.512, 28.432, 37.74, 35.12]"
10,1672628156702.739,130.74,4,"[28.676, 28.492, 38.136, 35.436]"
11,1672628171865.9697,191.01199999999997,6,"[28.444, 31.352, 28.0, 29.064, 37.76, 36.392]"
12,1672628187042.6074,37.624,1,[37.624]
13,1672628202216.4753,37.792,1,[37.792]
14,1672628217382.6533,66.80799999999999,2,"[28.24, 38.568]"
