,time,avg,replicas,for pod
0,1671918270061.0088,37.892,1,[37.892]
1,1671918285245.298,38.74,1,[38.74]
2,1671918300401.8718,67.316,2,"[28.892, 38.424]"
3,1671918315563.2393,68.352,2,"[29.348, 39.004]"
4,1671918330711.4873,68.652,2,"[29.48, 39.172]"
5,1671918345872.1604,68.924,2,"[30.852, 38.072]"
6,1671918361027.5896,68.148,2,"[29.34, 38.808]"
7,1671918376193.37,67.38,2,"[29.476, 37.904]"
8,1671918391351.6055,29.232,1,[29.232]
9,1671918406514.4224,31.284,1,[31.284]
10,1671918421677.2908,30.756,1,[30.756]
11,1671918436842.279,56.412,2,"[30.076, 26.336]"
12,1671918452007.98,67.49600000000001,2,"[31.232, 36.264]"
13,1671918467154.9722,65.52799999999999,2,"[29.356, 36.172]"
14,1671918482310.9028,99.584,3,"[32.868, 30.28, 36.436]"
