,time,avg,replicas,for pod
0,1673515340739.4883,70.648,2,"[30.152, 40.496]"
1,1673515355879.4702,70.636,2,"[30.06, 40.576]"
2,1673515371028.5374,71.28,2,"[30.704, 40.576]"
3,1673515386180.4407,70.24,2,"[30.248, 39.992]"
4,1673515401330.3105,70.36,2,"[30.508, 39.852]"
5,1673515416479.2268,70.55199999999999,2,"[30.516, 40.036]"
6,1673515431637.7603,70.576,2,"[30.692, 39.884]"
7,1673515446782.368,69.772,2,"[30.132, 39.64]"
8,1673515461923.6294,69.896,2,"[30.256, 39.64]"
9,1673515477075.6143,71.27199999999999,2,"[31.708, 39.564]"
10,1673515492224.6003,70.872,2,"[30.264, 40.608]"
11,1673515507369.4143,70.22,2,"[30.156, 40.064]"
12,1673515522513.2683,70.5,2,"[31.18, 39.32]"
13,1673515537663.8015,71.344,2,"[30.964, 40.38]"
14,1673515552800.0415,71.336,2,"[30.956, 40.38]"
