,time,observed
0,1673515340739.4883,2
1,1673515355879.4702,2
2,1673515371028.5374,2
3,1673515386180.4407,2
4,1673515401330.3105,2
5,1673515416479.2268,2
6,1673515431637.7603,2
7,1673515446782.368,2
8,1673515461923.6294,2
9,1673515477075.6143,2
10,1673515492224.6003,2
11,1673515507369.4143,2
12,1673515522513.2683,2
13,1673515537663.8015,2
14,1673515552800.0415,2
