,time,avg,replicas,for pod
0,1672225745885.1436,68.968,2,"[30.496, 38.472]"
1,1672225761091.072,69.544,2,"[30.112, 39.432]"
2,1672225776268.2825,69.048,2,"[30.704, 38.344]"
3,1672225791444.892,97.352,3,"[29.776, 38.528, 29.048]"
4,1672225806617.8552,105.904,3,"[31.512, 38.604, 35.788]"
5,1672225821792.3408,131.04,4,"[30.304, 38.74, 36.204, 25.792]"
6,1672225836968.1252,160.53199999999998,5,"[28.516, 29.468, 38.74, 35.9, 27.908]"
7,1672225852139.9648,37.924,1,[37.924]
8,1672225867297.0923,37.992,1,[37.992]
9,1672225882468.0173,65.00399999999999,2,"[39.004, 26.0]"
10,1672225897640.1216,68.144,2,"[39.168, 28.976]"
11,1672225912835.7815,66.652,2,"[38.088, 28.564]"
12,1672225928039.3005,99.72399999999999,3,"[38.98, 28.564, 32.18]"
13,1672225943208.1184,28.908,1,[28.908]
14,1672225958378.4624,31.916,1,[31.916]
