,time,observed
0,1672481779903.1929,2
1,1672481795131.5435,6
2,1672481810357.0764,10
3,1672481825589.882,10
4,1672481840823.6533,1
5,1672481856078.4216,5
6,1672481871342.6091,8
7,1672481886575.964,1
8,1672481901792.0747,5
9,1672481917004.6619,10
10,1672481932227.6443,1
11,1672481947446.494,5
12,1672481962796.5789,10
13,1672481978049.4937,16
14,1672481993354.4448,1
