,time,avg,replicas,for pod
0,1672481779903.1929,49.135126,1,[49.135126]
1,1672481795131.5435,123.614301,4,"[27.294732, 48.121616, 24.209976, 23.987977]"
2,1672481810357.0764,237.475916,8,"[25.838176, 9.439936, 48.749316, 42.984019, 48.597259, 32.614278, 12.10704, 17.145892]"
3,1672481825589.882,10.499484,1,[10.499484]
4,1672481840823.6533,48.610703,1,[48.610703]
5,1672481856078.4216,128.23503399999998,3,"[40.566909, 44.730834, 42.937291]"
6,1672481871342.6091,119.89642699999999,3,"[47.054711, 25.105037, 47.736679]"
7,1672481886575.964,48.405171,1,[48.405171]
8,1672481901792.0747,126.409906,3,"[49.503267, 33.576734, 43.329905]"
9,1672481917004.6619,34.398148,1,[34.398148]
10,1672481932227.6443,49.84144,1,[49.84144]
11,1672481947446.494,124.719088,3,"[47.966888, 39.695071, 37.057129]"
12,1672481962796.5789,241.840529,7,"[27.056459, 48.087019, 28.016149, 22.913327, 32.138294, 35.805736, 47.823545]"
13,1672481978049.4937,100.402895,3,"[23.289202, 48.566761, 28.546932]"
14,1672481993354.4448,48.645448,1,[48.645448]
