,time,master,worker
0,1672482005265.853,6212.956,11038.752
1,1672481990244.6067,6220.46,11587.592
2,1672481975209.7727,6415.108,11509.804
3,1672481960178.3928,6301.548,10944.668
4,1672481945150.107,6263.916,11403.224
5,1672481930128.8154,6207.46,11104.072
6,1672481915093.6028,6320.42,11520.12
7,1672481900062.0405,6229.332,11573.612
8,1672481885028.6963,6202.0,11466.804
9,1672481869993.7878,6279.776,10948.64
10,1672481854961.6733,6255.088,11492.936
11,1672481839926.9224,6203.624,11057.588
12,1672481824891.6636,6315.196,11716.44
13,1672481809862.7854,6270.324,11351.18
14,1672481794833.0535,6238.036,11619.38
15,1672481779799.5684,6113.104,11280.78
