,time,master,worker
0,1672482005265.853,537.436477,5594.482802
1,1672481990244.6067,980.820287,6244.352631
2,1672481975209.7727,475.184161,6258.715739
3,1672481960178.3928,434.955988,5654.470885
4,1672481945150.107,442.744736,6197.273882
5,1672481930128.8154,811.552188,5226.660239
6,1672481915093.6028,425.470189,6430.128202
7,1672481900062.0405,388.801666,5813.568887
8,1672481885028.6963,608.020313,6735.661896
9,1672481869993.7878,388.381582,5550.955316
10,1672481854961.6733,406.392762,6609.689805
11,1672481839926.9224,680.713158,5679.853743
12,1672481824891.6636,268.922018,6600.940433
13,1672481809862.7854,355.394256,5562.030803
14,1672481794833.0535,849.271632,6335.444449
15,1672481779799.5684,223.286479,5508.278487
