,time,avg,replicas,for pod
0,1672694825646.5527,70.113787,2,"[50.218546, 19.895241]"
1,1672694840807.3904,59.211193,2,"[50.071579, 9.139614]"
2,1672694855994.5935,60.588908,2,"[50.071579, 10.517329]"
3,1672694871209.3755,185.24392,6,"[49.354865, 12.408961, 42.676181, 49.166122, 17.062503, 14.575288]"
4,1672694886388.0674,51.726744,2,"[42.222404, 9.50434]"
5,1672694901544.919,47.773194,1,[47.773194]
6,1672694916690.2874,49.904872,1,[49.904872]
7,1672694931861.4763,206.596192,5,"[44.663683, 43.839179, 47.59843, 38.057353, 32.437547]"
8,1672694947056.3123,114.144929,4,"[28.157775, 38.939111, 37.944202, 9.103841]"
9,1672694962215.782,6.059411,1,[6.059411]
10,1672694977373.35,3.52129,1,[3.52129]
11,1672694992526.4712,1.040267,1,[1.040267]
12,1672695007683.2732,3.919398,1,[3.919398]
13,1672695022837.4192,2.912239,1,[2.912239]
14,1672695037993.8047,9.063775,1,[9.063775]
