,time,master,worker
0,1672490627808.217,148.901646,6103.778372
1,1672490612773.222,174.58676,5094.070882
2,1672490597738.9355,156.879997,5899.833204
3,1672490582704.6794,198.027562,5136.348293
4,1672490567679.8425,150.950458,6040.735757
5,1672490552658.4375,163.890311,5012.133177
6,1672490537624.9119,164.453389,6025.640557
7,1672490522590.2056,215.709244,5243.272054
8,1672490507558.03,144.857671,6251.810479
9,1672490492535.6404,175.105783,5053.554207
10,1672490477500.9316,153.010132,5935.04576
11,1672490462474.902,207.626934,5273.822058
12,1672490447440.0688,146.645326,6008.430161
13,1672490432400.5808,179.170536,5533.64871
14,1672490417380.1794,304.364643,6164.883229
15,1672490402342.9023,173.295795,5608.705828
