,time,observed
0,1673516541187.5278,2
1,1673516556336.6985,2
2,1673516571485.4512,2
3,1673516586644.8586,2
4,1673516601799.1772,2
5,1673516616949.704,2
6,1673516632098.978,2
7,1673516647254.777,2
8,1673516662395.6387,2
9,1673516677543.076,2
10,1673516692692.7556,2
11,1673516707842.0464,2
12,1673516722994.853,2
13,1673516738148.4019,2
14,1673516753295.707,2
