,time,avg,replicas,for pod
0,1672219263156.052,145.368,5,"[29.248, 25.348, 31.58, 29.36, 29.832]"
1,1672219278320.746,33.8,1,[33.8]
2,1672219293506.0024,36.16,1,[36.16]
3,1672219308663.3486,37.372,1,[37.372]
4,1672219323841.7834,66.876,2,"[37.732, 29.144]"
5,1672219339021.7974,67.164,2,"[38.516, 28.648]"
6,1672219354197.5952,92.488,3,"[37.352, 25.86, 29.276]"
7,1672219369378.652,103.08800000000001,3,"[36.968, 36.944, 29.176]"
8,1672219384560.727,103.58000000000001,3,"[37.32, 37.86, 28.4]"
9,1672219399737.5715,159.704,5,"[36.716, 37.548, 28.228, 28.344, 28.868]"
10,1672219414940.6191,165.92399999999998,5,"[37.248, 36.796, 34.556, 28.736, 28.588]"
11,1672219430101.5564,37.292,1,[37.292]
12,1672219445292.1848,37.368,1,[37.368]
13,1672219460468.482,37.8,1,[37.8]
14,1672219477346.8958,67.0,2,"[37.772, 29.228]"
