,time,avg,replicas,for pod
0,1672823609790.479,67.128,2,"[29.836, 37.292]"
1,1672823624983.1863,67.02799999999999,2,"[29.216, 37.812]"
2,1672823640189.3286,127.82,4,"[29.648, 28.424, 32.796, 36.952]"
3,1672823655387.7812,103.72800000000001,3,"[30.324, 36.296, 37.108]"
4,1672823670591.9287,31.052,1,[31.052]
5,1672823685803.0193,32.168,1,[32.168]
6,1672823701057.2383,92.29599999999999,3,"[28.844, 30.208, 33.244]"
7,1672823716250.5098,99.08,3,"[36.108, 29.728, 33.244]"
8,1672823731442.5813,103.79599999999999,3,"[36.248, 29.964, 37.584]"
9,1672823746646.0273,102.656,3,"[36.168, 29.732, 36.756]"
10,1672823761853.6758,189.532,6,"[37.892, 30.104, 36.908, 28.02, 28.036, 28.572]"
11,1672823777048.9402,30.932,1,[30.932]
12,1672823792247.0012,32.016,1,[32.016]
13,1672823807479.4514,32.252,1,[32.252]
14,1672823822678.5127,85.736,3,"[31.26, 25.968, 28.508]"
