,time,master,worker
0,1672483206207.0642,6358.852,11199.016
1,1672483191174.2783,6239.184,11567.588
2,1672483176141.1218,6216.52,11078.22
3,1672483161110.4785,6175.524,11382.516
4,1672483146075.4465,6340.308,11235.636
5,1672483131043.925,6283.236,11429.584
6,1672483116008.9836,6196.116,11538.64
7,1672483100974.3733,6152.096,11391.224
8,1672483085939.3977,6265.644,11708.556
9,1672483070906.2783,6264.144,11514.904
10,1672483055878.5334,6154.712,11600.08
11,1672483040846.741,6136.188,11493.508
12,1672483025819.4924,6302.656,10977.328
13,1672483010784.7998,6240.98,11555.772
14,1672482995750.925,6234.04,10782.86
15,1672482980723.761,6106.004,11358.964
