,time,avg,replicas,for pod
0,1672482980978.09,48.48262,1,[48.48262]
1,1672482996202.0425,50.162635,1,[50.162635]
2,1672483011441.0244,166.675757,4,"[47.979127, 29.633916, 41.632728, 47.429986]"
3,1672483026722.0757,20.218114,1,[20.218114]
4,1672483041947.9626,48.003259,1,[48.003259]
5,1672483057222.6616,50.199624,1,[50.199624]
6,1672483072480.3123,198.941511,5,"[48.290519, 38.881074, 46.651761, 17.096066, 48.022091]"
7,1672483087768.8826,23.686423,1,[23.686423]
8,1672483103000.3884,48.8823,1,[48.8823]
9,1672483118224.5542,50.851676,1,[50.851676]
10,1672483133461.122,187.572876,5,"[39.718981, 29.751344, 22.96725, 46.849265, 48.286036]"
11,1672483148735.754,110.61355900000001,3,"[47.289386, 14.262617, 49.061556]"
12,1672483163967.0498,49.259496,1,[49.259496]
13,1672483179187.6396,49.737156,1,[49.737156]
14,1672483194444.6592,179.26232399999998,5,"[35.315525, 45.388888, 30.758422, 48.149315, 19.650174]"
