,time,observed
0,1672483461215.8286,5
1,1672483476480.0117,5
2,1672483491714.849,8
3,1672483506971.3066,8
4,1672483522176.1936,1
5,1672483537382.5408,1
6,1672483552601.4248,4
7,1672483567816.5925,4
8,1672483583047.2896,1
9,1672483598312.6475,1
10,1672483613531.5144,4
11,1672483628757.1465,4
12,1672483644009.507,1
13,1672483659213.8901,1
14,1672483674472.951,4
