,time,master,worker
0,1672483686501.0813,6217.9,11360.0
1,1672483671471.9773,6184.396,11444.616
2,1672483656436.8867,6180.296,10801.748
3,1672483641403.5332,6220.896,11508.56
4,1672483626368.6018,6213.224,10911.112
5,1672483611346.794,6178.5,11441.136
6,1672483596324.1316,6170.572,10806.128
7,1672483581293.2112,6219.908,11537.832
8,1672483566259.4707,6221.148,10951.656
9,1672483551228.482,6194.884,11456.336
10,1672483536199.1233,6193.856,11045.176
11,1672483521164.6401,6289.756,11558.712
12,1672483506138.238,6283.88,11312.588
13,1672483491115.801,6257.764,11485.092
14,1672483476083.0027,6250.7,11256.376
15,1672483461047.0464,6227.044,11459.216
