,time,avg,replicas,for pod
0,1672479308801.6492,36.708,1,[36.708]
1,1672479324070.0676,38.908,1,[38.908]
2,1672479339314.6616,38.908,1,[38.908]
3,1672479354635.9358,120.97999999999999,4,"[27.944, 27.72, 28.02, 37.296]"
4,1672479369892.8274,27.744,1,[27.744]
5,1672479385145.6719,30.096,1,[30.096]
6,1672479400426.468,30.716,1,[30.716]
7,1672479415734.5925,117.22,4,"[30.18, 29.196, 29.624, 28.22]"
8,1672479431044.6677,29.512,1,[29.512]
9,1672479446286.475,31.552,1,[31.552]
10,1672479461528.0786,56.624,2,"[30.588, 26.036]"
11,1672479476869.55,113.712,4,"[29.432, 29.836, 29.384, 25.06]"
12,1672479492137.9211,29.612,1,[29.612]
13,1672479507403.1895,31.24,1,[31.24]
14,1672479522647.9424,30.34,1,[30.34]
