,time,master,worker
0,1672479533876.5269,6281.812,11492.324
1,1672479518840.534,6208.06,11584.4
2,1672479503816.9133,6210.48,11498.988
3,1672479488781.8235,6317.328,11022.408
4,1672479473750.4521,6259.504,11427.384
5,1672479458714.606,6177.864,11545.032
6,1672479443686.0469,6187.152,11241.576
7,1672479428658.9302,6295.236,11511.252
8,1672479413623.5403,6254.472,11208.868
9,1672479398602.0718,6177.608,11451.716
10,1672479383575.8823,6185.14,11265.852
11,1672479368554.3638,6299.384,11638.12
12,1672479353519.0032,6242.576,10883.164
13,1672479338496.578,6140.372,11502.988
14,1672479323461.4924,6231.956,10869.752
15,1672479308428.3933,6297.468,11657.208
