,time,master,worker
0,1672344101015.8,181.913769,5226.793546
1,1672344085994.2476,265.436195,6505.542311
2,1672344070960.8582,259.916769,4759.226867
3,1672344055933.426,337.453372,6093.82947
4,1672344040906.2495,274.548481,4805.172089
5,1672344025870.3591,448.819444,5941.360487
6,1672344010843.7427,230.469649,5302.78684
7,1672343995808.9124,179.298531,5950.275452
8,1672343980781.7825,489.605537,5408.234064
9,1672343965747.5122,214.580297,5868.908562
10,1672343950716.3635,370.519095,5438.187483
11,1672343935681.118,162.937732,6000.8524
12,1672343920646.731,337.164573,5606.036664
13,1672343905620.7861,223.302282,6102.589403
14,1672343890586.1104,389.729198,5214.948835
15,1672343875553.7632,430.536298,6625.923183
