,time,avg,replicas,for pod
0,1671853189257.0256,30.796,1,[30.796]
1,1671853204460.4941,31.9,1,[31.9]
2,1671853219625.5796,31.136,1,[31.136]
3,1671853234795.8235,110.42,4,"[31.788, 29.512, 24.664, 24.456]"
4,1671853249970.3118,30.944,1,[30.944]
5,1671853265136.4604,32.472,1,[32.472]
6,1671853280299.9573,31.576,1,[31.576]
7,1671853295527.1138,152.808,5,"[31.76, 29.744, 30.976, 31.488, 28.84]"
8,1671853310697.2566,30.48,1,[30.48]
9,1671853325899.2158,32.22,1,[32.22]
10,1671853341076.4656,32.04,1,[32.04]
11,1671853356286.534,119.024,4,"[30.688, 30.568, 28.34, 29.428]"
12,1671853371600.5369,155.27200000000002,5,"[30.876, 34.0, 33.092, 29.04, 28.264]"
13,1671853386823.561,297.392,10,"[24.684, 30.604, 28.02, 34.0, 35.656, 26.156, 28.584, 28.164, 28.844, 32.68]"
14,1671853402013.8123,135.856,4,"[30.296, 35.816, 35.656, 34.088]"
