,time,avg,replicas,for pod
0,1671714625817.0142,154.828,5,"[28.216, 27.876, 37.064, 31.892, 29.78]"
1,1671714640992.987,30.736,1,[30.736]
2,1671714656165.7603,31.248,1,[31.248]
3,1671714671337.9998,31.664,1,[31.664]
4,1671714686510.5417,32.36,1,[32.36]
5,1671714701690.8696,59.84,2,"[30.84, 29.0]"
6,1671714716870.3972,31.104,1,[31.104]
7,1671714732039.5645,31.944,1,[31.944]
8,1671714747230.1575,31.964,1,[31.964]
9,1671714762404.7102,32.376,1,[32.376]
10,1671714777651.7212,30.916,1,[30.916]
11,1671714792823.4893,32.32,1,[32.32]
12,1671714807994.9045,33.06,1,[33.06]
13,1671714823166.3005,56.916,2,"[32.128, 24.788]"
14,1671714838336.4133,66.836,2,"[30.484, 36.352]"
