,time,avg,replicas,for pod
0,1672494484602.434,69.46000000000001,2,"[30.704, 38.756]"
1,1672494499754.0862,70.268,2,"[31.136, 39.132]"
2,1672494514897.2788,69.724,2,"[31.292, 38.432]"
3,1672494530048.8977,70.368,2,"[31.272, 39.096]"
4,1672494545201.2173,68.404,2,"[30.712, 37.692]"
5,1672494560355.2124,68.9,2,"[31.092, 37.808]"
6,1672494575507.3838,69.068,2,"[30.536, 38.532]"
7,1672494590657.759,70.78,2,"[30.732, 40.048]"
8,1672494605814.5674,70.26400000000001,2,"[30.216, 40.048]"
9,1672494620965.0332,69.348,2,"[30.14, 39.208]"
10,1672494636117.243,69.572,2,"[31.176, 38.396]"
11,1672494651272.6458,68.75999999999999,2,"[30.772, 37.988]"
12,1672494666444.7532,68.424,2,"[30.396, 38.028]"
13,1672494681587.6401,69.36,2,"[31.156, 38.204]"
14,1672494696735.3816,69.904,2,"[31.7, 38.204]"
