,time,avg,replicas,for pod
0,1672825050839.4055,96.61712700000001,2,"[47.185791, 49.431336]"
1,1672825066030.9668,38.680455,1,[38.680455]
2,1672825081228.4744,49.897905,1,[49.897905]
3,1672825096433.311,104.32637700000001,3,"[21.719854, 32.788097, 49.818426]"
4,1672825111811.5327,130.551647,4,"[47.863501, 15.480603, 17.330035, 49.877508]"
5,1672825127012.2844,43.292415,1,[43.292415]
6,1672825142206.7122,50.060108,1,[50.060108]
7,1672825157429.4993,124.25348000000001,4,"[26.975904, 23.645418, 24.15209, 49.480068]"
8,1672825172634.3833,237.135252,8,"[28.062029, 21.59255, 16.559059, 47.230477, 46.254616, 14.691968, 18.2242, 44.520353]"
9,1672825187859.322,203.522263,6,"[11.338717, 41.526839, 26.271183, 34.597573, 45.267598, 44.520353]"
10,1672825203060.0852,34.550822,1,[34.550822]
11,1672825218267.8386,49.703465,1,[49.703465]
12,1672825233494.6736,112.333285,3,"[34.938422, 27.630434, 49.764429]"
13,1672825248694.99,43.160019,1,[43.160019]
14,1672825263890.968,40.528995,1,[40.528995]
