,time,observed
0,1673454467043.384,2
1,1673454482208.1829,3
2,1673454497369.1155,3
3,1673454512531.1494,3
4,1673454527688.6243,6
5,1673454542851.3894,6
6,1673454558005.2695,1
7,1673454573173.913,1
8,1673454588335.2922,2
9,1673454603503.752,2
10,1673454618669.5886,2
11,1673454633846.3562,4
12,1673454649011.9333,4
13,1673454664172.0745,1
14,1673454679343.936,1
