,time,master,worker
0,1673454692333.193,6064.748,11482.044
1,1673454677306.5295,6066.304,11393.74
2,1673454662273.6257,6091.492,11559.688
3,1673454647241.258,6090.876,11417.616
4,1673454632205.7517,6060.64,11509.676
5,1673454617179.8123,6062.104,11406.256
6,1673454602149.5002,6060.456,11522.904
7,1673454587123.5742,6067.64,11389.912
8,1673454572097.786,6066.192,11492.516
9,1673454557062.9695,6124.372,11289.42
10,1673454542028.6067,6121.36,11571.396
11,1673454526999.658,6103.992,11256.54
12,1673454511970.8184,6061.292,11524.98
13,1673454496945.4497,6062.204,11135.736
14,1673454481910.9373,6055.688,11489.888
15,1673454466877.1445,5992.14,11199.392
