,time,avg,replicas,for pod
0,1673454467043.384,66.919546,2,"[49.909954, 17.009592]"
1,1673454482208.1829,72.911548,2,"[49.883184, 23.028364]"
2,1673454497369.1155,119.163878,3,"[49.908582, 48.007051, 21.248245]"
3,1673454512531.1494,126.136244,3,"[47.316274, 49.117088, 29.702882]"
4,1673454527688.6243,105.34696100000001,3,"[46.984227, 40.923923, 17.438811]"
5,1673454542851.3894,191.346785,6,"[46.984227, 15.867654, 48.363419, 14.048909, 49.060135, 17.022441]"
6,1673454558005.2695,10.545041,1,[10.545041]
7,1673454573173.913,47.509292,1,[47.509292]
8,1673454588335.2922,50.091229,1,[50.091229]
9,1673454603503.752,88.053765,2,"[37.513311, 50.540454]"
10,1673454618669.5886,77.206625,2,"[50.314054, 26.892571]"
11,1673454633846.3562,79.837163,2,"[50.314054, 29.523109]"
12,1673454649011.9333,149.507169,4,"[47.666812, 29.543729, 49.874519, 22.422109]"
13,1673454664172.0745,11.463023,1,[11.463023]
14,1673454679343.936,50.621011,1,[50.621011]
