,time,master,worker
0,1672740439487.013,6213.436,11440.352
1,1672740424452.5894,6214.564,10799.912
2,1672740409418.165,6212.704,11443.816
3,1672740394392.9873,6212.5,11299.536
4,1672740379357.6108,6213.672,11435.608
5,1672740364331.8367,6211.296,10723.204
6,1672740349302.9338,6207.688,11379.296
7,1672740334268.919,6212.648,11496.016
8,1672740319234.5461,6221.484,11223.392
9,1672740304197.9841,6206.804,11521.016
10,1672740289171.0781,6204.944,11159.268
11,1672740274146.1592,6206.176,11458.244
12,1672740259111.7861,6202.64,11184.544
13,1672740244077.046,6200.444,11464.676
14,1672740229042.5925,6205.78,11127.168
15,1672740214015.6316,6145.456,11469.28
