,time,avg,replicas,for pod
0,1672009713905.5417,1.737134,1,[1.737134]
1,1672009729105.6401,89.46282599999999,3,"[11.522198, 41.952357, 35.988271]"
2,1672009744309.3975,31.099158,1,[31.099158]
3,1672009759547.9558,49.521066,1,[49.521066]
4,1672009774735.0737,50.186873,1,[50.186873]
5,1672009789953.453,73.655221,2,"[27.625055, 46.030166]"
6,1672009805153.0767,77.078552,2,"[27.149631, 49.928921]"
7,1672009820358.835,64.754583,2,"[14.865814, 49.888769]"
8,1672009835566.3098,100.049265,3,"[23.471399, 50.135762, 26.442104]"
9,1672009850770.68,16.748887,1,[16.748887]
10,1672009865971.2773,48.99472,1,[48.99472]
11,1672009881177.828,49.95358,1,[49.95358]
12,1672009896393.573,50.334702,1,[50.334702]
13,1672009911593.722,83.319475,2,"[42.016002, 41.303473]"
14,1672009926794.7031,61.811188,2,"[43.736136, 18.075052]"
