,time,master,worker
0,1671869504463.1597,6155.948,11398.908
1,1671869489428.9111,6155.14,11591.92
2,1671869474405.4417,6154.488,11430.876
3,1671869459385.92,6156.304,11611.116
4,1671869444352.7278,6156.38,11404.312
5,1671869429321.1343,6157.164,11587.552
6,1671869414293.865,6155.104,11426.32
7,1671869399269.609,6150.884,11592.652
8,1671869384235.5122,6158.084,11417.404
9,1671869369213.7295,6156.492,11607.68
10,1671869354180.6858,6162.184,11722.044
11,1671869339146.934,6161.472,11579.424
12,1671869324112.8467,6163.264,11711.02
13,1671869309078.8125,6161.38,11608.612
14,1671869294049.4832,6160.02,11695.628
15,1671869279018.3271,6095.116,11624.26
