,time,avg,replicas,for pod
0,1672177965729.8784,100.409863,4,"[9.887076, 15.500044, 26.052122, 48.970621]"
1,1672177980897.9893,87.22029,3,"[17.651957, 27.037226, 42.531107]"
2,1672177996093.4114,103.656372,3,"[15.555654, 42.86284, 45.237878]"
3,1672178011269.959,49.22526,1,[49.22526]
4,1672178026440.0837,49.742962,1,[49.742962]
5,1672178041615.0515,50.169067,1,[50.169067]
6,1672178056792.4177,84.374529,2,"[36.934743, 47.439786]"
7,1672178071990.9827,79.891633,2,"[29.811456, 50.080177]"
8,1672178087170.1414,79.015437,2,"[29.159645, 49.855792]"
9,1672178102341.399,87.290662,2,"[38.621677, 48.668985]"
10,1672178117516.8481,73.332745,2,"[23.657727, 49.675018]"
11,1672178132687.8142,74.327439,2,"[23.906845, 50.420594]"
12,1672178147881.8506,118.31804199999999,3,"[20.274078, 50.102678, 47.941286]"
13,1672178163051.014,117.022804,3,"[21.73351, 49.90839, 45.380904]"
14,1672178178211.5342,32.243242,1,[32.243242]
