,time,avg,replicas,for pod
0,1673452065631.7473,68.768,2,"[31.328, 37.44]"
1,1673452080774.616,67.58,2,"[31.02, 36.56]"
2,1673452095912.5366,96.82000000000001,3,"[31.384, 27.608, 37.828]"
3,1673452111065.6895,131.788,4,"[34.196, 31.952, 28.452, 37.188]"
4,1673452126213.5789,32.108,1,[32.108]
5,1673452141364.8057,33.92,1,[33.92]
6,1673452156517.2087,33.728,1,[33.728]
7,1673452171669.766,64.304,2,"[31.204, 33.1]"
8,1673452186816.6157,69.872,2,"[32.948, 36.924]"
9,1673452201968.8093,69.06,2,"[31.54, 37.52]"
10,1673452217120.6228,68.444,2,"[31.356, 37.088]"
11,1673452232272.802,101.83600000000001,3,"[33.32, 31.428, 37.088]"
12,1673452247422.0354,103.77599999999998,3,"[35.544, 31.624, 36.608]"
13,1673452262588.1245,106.424,3,"[36.412, 32.68, 37.332]"
14,1673452277781.2295,134.788,4,"[37.204, 31.928, 27.724, 37.932]"
