,time,master,worker
0,1673452290986.583,183.389362,6553.673872
1,1673452275951.462,313.517664,5200.865352
2,1673452260929.5125,152.199164,6716.611605
3,1673452245905.9568,243.750878,5396.411997
4,1673452230871.9375,167.633154,6716.475072
5,1673452215836.7969,237.012839,5384.799136
6,1673452200802.1619,156.34781,5967.497361
7,1673452185775.1553,207.762755,5538.304114
8,1673452170739.7222,169.267311,5933.514447
9,1673452155716.5696,245.322311,5555.751387
10,1673452140681.3123,229.741155,5892.577461
11,1673452125650.2476,230.978854,5559.179642
12,1673452110616.7563,172.842735,5936.428364
13,1673452095593.6262,319.75618,5487.511732
14,1673452080555.0742,334.55,5896.274609
15,1673452065521.455,198.636472,5576.522085
