,time,avg,replicas,for pod
0,1672478828350.2268,50.01251,1,[50.01251]
1,1672478843599.2688,181.35309700000002,4,"[49.80432, 34.711102, 48.513314, 48.324361]"
2,1672478858838.6802,14.218133,1,[14.218133]
3,1672478874101.7305,47.483434,1,[47.483434]
4,1672478889373.1758,49.74749,1,[49.74749]
5,1672478904615.4424,146.46482500000002,3,"[49.424016, 48.151102, 48.889707]"
6,1672478919866.7412,105.699633,3,"[22.034634, 43.853593, 39.811406]"
7,1672478935108.7268,104.66773799999999,3,"[18.465627, 46.390705, 39.811406]"
8,1672478950353.7886,183.599186,6,"[14.953739, 49.283211, 13.484997, 39.215889, 17.727962, 48.933388]"
9,1672478965588.0388,14.151959,1,[14.151959]
10,1672478980825.475,49.835185,1,[49.835185]
11,1672478996089.1655,50.049542,1,[50.049542]
12,1672479011326.1287,92.334214,2,"[44.367638, 47.966576]"
13,1672479026551.3123,14.482681,1,[14.482681]
14,1672479041794.8335,34.413703,1,[34.413703]
