,time,master,worker
0,1672479053610.1274,229.491419,6426.947203
1,1672479038575.315,199.851031,4761.017662
2,1672479023538.41,158.303494,6238.534996
3,1672479008504.8542,231.528457,5032.495294
4,1672478993470.706,227.857498,5972.67088
5,1672478978435.8086,306.797225,4785.749375
6,1672478963414.9631,202.086716,6181.176443
7,1672478948378.067,276.924861,5097.621931
8,1672478933352.5613,259.594968,5831.104988
9,1672478918328.2717,214.934637,5375.323487
10,1672478903299.412,200.449809,5906.323393
11,1672478888272.28,226.229701,5553.544731
12,1672478873250.888,481.094604,5664.841682
13,1672478858216.554,669.405818,6061.816587
14,1672478843183.1833,344.890496,5793.435548
15,1672478828149.6704,349.705638,6177.266734
