,time,master,worker
0,1673514845751.528,6021.312,11231.0
1,1673514830715.9868,6021.356,11521.968
2,1673514815687.5168,6022.912,11213.876
3,1673514800656.5713,6021.764,11498.544
4,1673514785621.3408,6022.584,11211.248
5,1673514770595.0947,6021.676,11545.376
6,1673514755573.8467,6021.184,11224.868
7,1673514740540.0645,6022.728,11427.524
8,1673514725504.837,6021.14,11256.032
9,1673514710470.2346,6019.876,11426.648
10,1673514695438.2524,6020.328,11227.704
11,1673514680404.0012,6019.452,11410.8
12,1673514665378.3923,6020.948,11238.896
13,1673514650358.8853,6018.664,11406.348
14,1673514635328.6638,6020.18,11218.492
15,1673514620295.1624,6021.784,11415.412
