,time,avg,replicas,for pod
0,1672366685301.9006,22.148907,1,[22.148907]
1,1672366700481.6687,49.176523,1,[49.176523]
2,1672366715657.397,49.545401,1,[49.545401]
3,1672366730833.0532,97.851758,2,"[48.268649, 49.583109]"
4,1672366746015.2583,72.487981,2,"[49.902546, 22.585435]"
5,1672366761190.3677,62.653051,2,"[50.039403, 12.613648]"
6,1672366776361.1426,73.33543800000001,2,"[49.644235, 23.691203]"
7,1672366791529.5193,110.124514,3,"[41.684013, 50.500761, 17.93974]"
8,1672366806705.4873,123.52680099999999,3,"[49.330954, 49.692378, 24.503469]"
9,1672366821888.453,108.383907,3,"[49.910277, 42.333864, 16.139766]"
10,1672366837057.5251,185.083848,5,"[48.662086, 41.805319, 48.864074, 20.629979, 25.12239]"
11,1672366852239.7568,18.607576,1,[18.607576]
12,1672366867420.0754,49.050908,1,[49.050908]
13,1672366882600.55,50.368652,1,[50.368652]
14,1672366897779.7659,49.408755,1,[49.408755]
