,time,master,worker
0,1672821673899.6562,148.979746,5617.342674
1,1672821658863.5784,201.959126,6480.526725
2,1672821643827.8538,146.118319,5365.953107
3,1672821628792.681,212.136883,6437.228414
4,1672821613757.4236,143.653357,5334.77991
5,1672821598724.7583,180.806844,6624.921251
6,1672821583702.7256,185.120765,5276.319897
7,1672821568667.5288,269.645895,6631.937431
8,1672821553632.9302,183.462156,5309.785298
9,1672821538599.646,238.609683,6653.882162
10,1672821523564.4285,178.2714,5588.647721
11,1672821508529.7834,267.995748,6290.75335
12,1672821493501.8271,274.479514,5522.247167
13,1672821478466.7192,277.967665,5754.269404
14,1672821463432.0164,505.813408,5355.466395
15,1672821448409.329,281.728792,6090.945778
