,time,master,worker
0,1672821673899.6562,6257.604,10920.0
1,1672821658863.5784,6254.868,11458.84
2,1672821643827.8538,6256.576,11164.996
3,1672821628792.681,6254.94,11450.512
4,1672821613757.4236,6254.976,11032.548
5,1672821598724.7583,6255.244,11469.228
6,1672821583702.7256,6255.528,11004.56
7,1672821568667.5288,6254.236,11465.456
8,1672821553632.9302,6255.72,10988.356
9,1672821538599.646,6250.792,11416.308
10,1672821523564.4285,6249.716,10882.868
11,1672821508529.7834,6244.804,11387.764
12,1672821493501.8271,6244.724,10768.44
13,1672821478466.7192,6308.676,11267.972
14,1672821463432.0164,6308.816,10775.368
15,1672821448409.329,6263.384,11369.528
