,time,avg,replicas,for pod
0,1672821448534.3384,106.91026000000001,6,"[0.455732, 36.795375, 47.394727, 20.725109, 1.086705, 0.452612]"
1,1672821463687.147,117.038016,3,"[36.740744, 32.503798, 47.793474]"
2,1672821478962.2458,105.01808,3,"[24.882174, 44.237446, 35.89846]"
3,1672821494188.6777,50.188915,1,[50.188915]
4,1672821509350.944,49.741626,1,[49.741626]
5,1672821524547.0151,81.52738400000001,2,"[47.996757, 33.530627]"
6,1672821539712.8953,47.177577,1,[47.177577]
7,1672821554882.523,49.958179,1,[49.958179]
8,1672821570038.9883,50.689415,1,[50.689415]
9,1672821585200.8967,89.396056,2,"[40.270584, 49.125472]"
10,1672821600365.087,71.349672,2,"[21.585228, 49.764444]"
11,1672821615529.25,59.586006000000005,2,"[9.420031, 50.165975]"
12,1672821630696.0723,63.715488,2,"[13.549513, 50.165975]"
13,1672821645846.3228,63.751833,2,"[13.976172, 49.775661]"
14,1672821661013.7078,67.224763,2,"[17.449102, 49.775661]"
