,time,avg,replicas,for pod
0,1672648417086.8958,49.536777,1,[49.536777]
1,1672648432285.0923,49.41874,1,[49.41874]
2,1672648447453.699,50.402823,1,[50.402823]
3,1672648462650.54,86.636562,2,"[46.043605, 40.592957]"
4,1672648477816.629,17.592291,1,[17.592291]
5,1672648493000.0952,39.62259,1,[39.62259]
6,1672648508178.0647,49.50379,1,[49.50379]
7,1672648523356.7305,50.332266,1,[50.332266]
8,1672648538533.51,34.420846,1,[34.420846]
9,1672648553699.7969,42.948435,1,[42.948435]
10,1672648568925.3384,50.899095,1,[50.899095]
11,1672648584096.5828,49.424656,1,[49.424656]
12,1672648599258.2375,96.66974200000001,2,"[48.388468, 48.281274]"
13,1672648614437.3857,70.421155,2,"[48.236766, 22.184389]"
14,1672648629610.1592,64.160942,2,"[49.583888, 14.577054]"
