,time,master,worker
0,1672017623854.245,6269.024,11700.296
1,1672017608832.7246,6263.188,11394.84
2,1672017593798.0413,6237.504,11618.988
3,1672017578774.5356,6230.116,11367.412
4,1672017563750.7258,6256.68,11621.208
5,1672017548713.9404,6254.28,11434.368
6,1672017533678.1511,6261.924,11624.48
7,1672017518641.9019,6252.096,11416.308
8,1672017503614.68,6309.56,11698.456
9,1672017488592.6821,6273.884,11496.26
10,1672017473557.5789,6278.412,11664.52
11,1672017458521.4814,6284.204,11453.76
12,1672017443497.5588,6260.22,11640.348
13,1672017428462.1328,6257.484,11417.76
14,1672017413428.7773,6255.56,11615.04
15,1672017398392.8777,6283.376,11404.148
