,time,observed
0,1672505768967.1804,4
1,1672505784128.0115,1
2,1672505799302.7617,1
3,1672505814459.4685,2
4,1672505829626.8176,2
5,1672505844784.6587,2
6,1672505859951.552,2
7,1672505875118.968,3
8,1672505890282.6677,3
9,1672505905460.0144,3
10,1672505920624.2737,3
11,1672505935782.374,4
12,1672505950941.3137,4
13,1672505966131.84,1
14,1672505981306.3933,1
